架次编号,时刻_s,经度,纬度,飞行海拔_m,阶段
T012,1880.0,109.1997836,23.007714,337.90597308221817,下降
T012,1885.0,109.1997836,23.007714,325.40597308221817,下降
T012,1890.0,109.1997836,23.007714,314.8,投送
T012,1895.0,109.1997836,23.007714,314.8,投送
T012,1900.0,109.1997836,23.007714,314.8,投送
T012,1905.0,109.1997836,23.007714,314.8,投送
T012,1910.0,109.1997836,23.007714,314.8,投送
T012,1915.0,109.1997836,23.007714,314.8,投送
T012,1920.0,109.1997836,23.007714,314.8,投送
T012,1925.0,109.1997836,23.007714,314.8,投送
T012,1930.0,109.1997836,23.007714,314.8,投送
T012,1935.0,109.1997836,23.007714,314.8,投送
T012,1940.0,109.1997836,23.007714,314.8,投送
T012,1945.0,109.1997836,23.007714,314.8,投送
T012,1950.0,109.1997836,23.007714,314.8,投送
T012,1955.0,109.1997836,23.007714,314.8,投送
T012,1960.0,109.1997836,23.007714,314.8,投送
T012,1965.0,109.1997836,23.007714,314.8,投送
T012,1970.0,109.1997836,23.007714,314.8,投送
T012,1975.0,109.1997836,23.007714,314.8,投送
T012,1980.0,109.1997836,23.007714,314.8,投送
T012,1985.0,109.1997836,23.007714,314.8,投送
T012,1990.0,109.1997836,23.007714,314.8,投送
T012,1995.0,109.1997836,23.007714,314.8,投送
T012,2000.0,109.1997836,23.007714,314.8,投送
T012,2005.0,109.1997836,23.007714,314.8,投送
T012,2010.0,109.1997836,23.007714,314.8,投送
T012,2015.0,109.1997836,23.007714,314.8,投送
T012,2020.0,109.1997836,23.007714,314.8,投送
T012,2025.0,109.1997836,23.007714,314.8,投送
T012,2030.0,109.1997836,23.007714,314.8,投送
T012,2035.0,109.1997836,23.007714,314.8,投送
T012,2040.0,109.1997836,23.007714,314.8,投送
T012,2045.0,109.1997836,23.007714,314.8,投送
T012,2050.0,109.1997836,23.007714,314.8,投送
T012,2055.0,109.1997836,23.007714,314.8,投送
T012,2060.0,109.1997836,23.007714,314.8,投送
T012,2065.0,109.1997836,23.007714,314.8,投送
T012,2070.0,109.1997836,23.007714,317.0728323013389,爬升
T012,2075.0,109.1997836,23.007714,332.0728323013388,爬升
T012,2080.0,109.1997836,23.007714,347.07283230133874,爬升
T012,2085.0,109.1997836,23.007714,362.0728323013387,爬升
T012,2090.0,109.20012181332658,23.007722659966372,368.4154968261719,巡航
T012,2095.0,109.20070781347789,23.007737664524758,368.4154968261719,巡航
T012,2100.0,109.20129381362922,23.007752669083143,368.4154968261719,巡航
T012,2105.0,109.20187981378054,23.00776767364153,368.4154968261719,巡航
T012,2110.0,109.20246581393187,23.007782678199916,368.4154968261719,巡航
T012,2115.0,109.20305181408318,23.0077976827583,368.4154968261719,巡航
T012,2120.0,109.20363781423451,23.007812687316687,368.4154968261719,巡航
T012,2125.0,109.20422381438583,23.00782769187507,368.4154968261719,巡航
T012,2130.0,109.20480981453716,23.007842696433457,368.4154968261719,巡航
T012,2135.0,109.20539581468847,23.007857700991842,368.4154968261719,巡航
T012,2140.0,109.2059818148398,23.007872705550227,368.4154968261719,巡航
T012,2145.0,109.20656781499112,23.007887710108612,368.4154968261719,巡航
T012,2150.0,109.20715381514243,23.007902714667,368.4154968261719,巡航
T012,2155.0,109.20773981529376,23.007917719225386,368.4154968261719,巡航
T012,2160.0,109.20832581544508,23.00793272378377,368.4154968261719,巡航
T012,2165.0,109.20891181559641,23.007947728342156,368.4154968261719,巡航
T012,2170.0,109.20949781574772,23.00796273290054,368.4154968261719,巡航
T012,2175.0,109.21008381589905,23.007977737458926,368.4154968261719,巡航
T012,2180.0,109.21066981605037,23.00799274201731,368.4154968261719,巡航
T012,2185.0,109.2112558162017,23.008007746575696,368.4154968261719,巡航
T012,2190.0,109.21184181635302,23.00802275113408,368.4154968261719,巡航
T012,2195.0,109.21242781650434,23.00803775569247,368.4154968261719,巡航
T012,2200.0,109.21301381665566,23.008052760250855,368.4154968261719,巡航
T012,2205.0,109.21359981680699,23.00806776480924,368.4154968261719,巡航
T012,2210.0,109.2141858169583,23.008082769367626,368.4154968261719,巡航
T012,2215.0,109.21477181710964,23.00809777392601,368.4154968261719,巡航
T012,2220.0,109.21535781726095,23.008112778484396,368.4154968261719,巡航
T012,2225.0,109.21594381741228,23.00812778304278,368.4154968261719,巡航
T012,2230.0,109.2165298175636,23.008142787601166,368.4154968261719,巡航
T012,2235.0,109.21711581771493,23.00815779215955,368.4154968261719,巡航
T012,2240.0,109.21770181786624,23.00817279671794,368.4154968261719,巡航
T012,2245.0,109.21828781801757,23.008187801276325,368.4154968261719,巡航
T012,2250.0,109.21887381816889,23.00820280583471,368.4154968261719,巡航
T012,2255.0,109.21945981832022,23.008217810393095,368.4154968261719,巡航
T012,2260.0,109.22004581847153,23.00823281495148,368.4154968261719,巡航
T012,2265.0,109.22063181862286,23.008247819509865,368.4154968261719,巡航
T012,2270.0,109.22121781877418,23.00826282406825,368.4154968261719,巡航
T012,2275.0,109.22180381892551,23.008277828626635,368.4154968261719,巡航
T012,2280.0,109.22238981907682,23.00829283318502,368.4154968261719,巡航
T012,2285.0,109.22297581922815,23.00830783774341,368.4154968261719,巡航
T012,2290.0,109.22356181937947,23.008322842301794,368.4154968261719,巡航
T012,2295.0,109.2241478195308,23.00833784686018,368.4154968261719,巡航
T012,2300.0,109.22473381968211,23.008352851418564,368.4154968261719,巡航
T012,2305.0,109.22531981983344,23.00836785597695,368.4154968261719,巡航
T012,2310.0,109.22590581998476,23.008382860535335,368.4154968261719,巡航
T012,2315.0,109.22649182013609,23.00839786509372,368.4154968261719,巡航
T012,2320.0,109.2270778202874,23.008412869652105,368.4154968261719,巡航
T012,2325.0,109.22766382043874,23.00842787421049,368.4154968261719,巡航
T012,2330.0,109.22824982059005,23.00844287876888,368.4154968261719,巡航
T012,2335.0,109.22883582074137,23.008457883327264,368.4154968261719,巡航
T012,2340.0,109.2294218208927,23.00847288788565,368.4154968261719,巡航
T012,2345.0,109.23000782104401,23.008487892444034,368.4154968261719,巡航
T012,2350.0,109.23059382119534,23.00850289700242,368.4154968261719,巡航
T012,2355.0,109.2308517,23.0085095,361.4163231501782,下降
T012,2360.0,109.2308517,23.0085095,348.9163231501782,下降
T012,2365.0,109.2308517,23.0085095,336.41632315017813,下降
T012,2370.0,109.2308517,23.0085095,323.91632315017813,下降
T012,2375.0,109.2308517,23.0085095,311.41632315017813,下降
T012,2380.0,109.2308517,23.0085095,298.91632315017813,下降
T012,2385.0,109.2308517,23.0085095,286.4163231501781,下降
T012,2390.0,109.2308517,23.0085095,273.9163231501781,下降
T012,2395.0,109.2308517,23.0085095,261.4163231501781,下降
T012,2400.0,109.2308517,23.0085095,248.91632315017804,下降
T012,2405.0,109.2308517,23.0085095,236.41632315017802,下降
T012,2410.0,109.2308517,23.0085095,223.91632315017802,下降
T012,2415.0,109.2308517,23.0085095,211.416323150178,下降
T012,2420.0,109.2308517,23.0085095,198.916323150178,下降
T012,2425.0,109.2308517,23.0085095,186.416323150178,下降
T012,2430.0,109.2308517,23.0085095,173.91632315017796,下降
T012,2435.0,109.2308517,23.0085095,161.41632315017796,下降
T012,2440.0,109.2308517,23.0085095,148.91632315017793,下降
T012,2445.0,109.2308517,23.0085095,136.4163231501779,下降
T013,1525.0,109.2308517,23.0085095,135.28525238289055,爬升
T013,1530.0,109.2308517,23.0085095,150.28525238289055,爬升
T013,1535.0,109.2308517,23.0085095,165.28525238289055,爬升
T013,1540.0,109.2308517,23.0085095,180.28525238289055,爬升
T013,1545.0,109.2308517,23.0085095,195.28525238289055,爬升
T013,1550.0,109.2308517,23.0085095,210.28525238289058,爬升
T013,1555.0,109.2308517,23.0085095,225.28525238289058,爬升
T013,1560.0,109.2308517,23.0085095,240.28525238289058,爬升
T013,1565.0,109.2308517,23.0085095,255.28525238289058,爬升
T013,1570.0,109.2308517,23.0085095,270.2852523828906,爬升
T013,1575.0,109.2308517,23.0085095,285.2852523828906,爬升
T013,1580.0,109.2308517,23.0085095,300.2852523828906,爬升
T013,1585.0,109.2308517,23.0085095,315.2852523828906,爬升
T013,1590.0,109.2308517,23.0085095,330.2852523828906,爬升
T013,1595.0,109.2308517,23.0085095,345.2852523828906,爬升
T013,1600.0,109.2308517,23.0085095,360.2852523828906,爬升
T013,1605.0,109.23058332148028,23.008502628156776,368.4154968261719,巡航
T013,1610.0,109.22999732132897,23.00848762359839,368.4154968261719,巡航
T013,1615.0,109.22941132117764,23.008472619040006,368.4154968261719,巡航
T013,1620.0,109.22882532102632,23.00845761448162,368.4154968261719,巡航
T013,1625.0,109.22823932087499,23.008442609923232,368.4154968261719,巡航
T013,1630.0,109.22765332072368,23.008427605364847,368.4154968261719,巡航
T013,1635.0,109.22706732057235,23.008412600806462,368.4154968261719,巡航
T013,1640.0,109.22648132042103,23.008397596248077,368.4154968261719,巡航
T013,1645.0,109.2258953202697,23.008382591689692,368.4154968261719,巡航
T013,1650.0,109.22530932011838,23.008367587131307,368.4154968261719,巡航
T013,1655.0,109.22472331996705,23.008352582572922,368.4154968261719,巡航
T013,1660.0,109.22413731981574,23.008337578014537,368.4154968261719,巡航
T013,1665.0,109.22355131966441,23.00832257345615,368.4154968261719,巡航
T013,1670.0,109.2229653195131,23.008307568897763,368.4154968261719,巡航
T013,1675.0,109.22237931936176,23.008292564339378,368.4154968261719,巡航
T013,1680.0,109.22179331921045,23.008277559780993,368.4154968261719,巡航
T013,1685.0,109.22120731905912,23.008262555222608,368.4154968261719,巡航
T013,1690.0,109.2206213189078,23.008247550664223,368.4154968261719,巡航
T013,1695.0,109.22003531875647,23.008232546105837,368.4154968261719,巡航
T013,1700.0,109.21944931860516,23.008217541547452,368.4154968261719,巡航
T013,1705.0,109.21886331845383,23.008202536989067,368.4154968261719,巡航
T013,1710.0,109.21827731830251,23.008187532430682,368.4154968261719,巡航
T013,1715.0,109.21769131815118,23.008172527872294,368.4154968261719,巡航
T013,1720.0,109.21710531799987,23.00815752331391,368.4154968261719,巡航
T013,1725.0,109.21651931784854,23.008142518755523,368.4154968261719,巡航
T013,1730.0,109.21593331769722,23.008127514197138,368.4154968261719,巡航
T013,1735.0,109.21534731754589,23.008112509638753,368.4154968261719,巡航
T013,1740.0,109.21476131739458,23.008097505080368,368.4154968261719,巡航
T013,1745.0,109.21417531724325,23.008082500521983,368.4154968261719,巡航
T013,1750.0,109.21358931709193,23.008067495963598,368.4154968261719,巡航
T013,1755.0,109.21300331694061,23.008052491405213,368.4154968261719,巡航
T013,1760.0,109.21241731678928,23.008037486846824,368.4154968261719,巡航
T013,1765.0,109.21183131663797,23.00802248228844,368.4154968261719,巡航
T013,1770.0,109.21124531648664,23.008007477730054,368.4154968261719,巡航
T013,1775.0,109.21065931633532,23.00799247317167,368.4154968261719,巡航
T013,1780.0,109.210073316184,23.007977468613284,368.4154968261719,巡航
T013,1785.0,109.20948731603268,23.0079624640549,368.4154968261719,巡航
T013,1790.0,109.20890131588135,23.007947459496513,368.4154968261719,巡航
T013,1795.0,109.20831531573003,23.00793245493813,368.4154968261719,巡航
T013,1800.0,109.2077293155787,23.007917450379743,368.4154968261719,巡航
T013,1805.0,109.20714331542739,23.007902445821355,368.4154968261719,巡航
T013,1810.0,109.20655731527606,23.00788744126297,368.4154968261719,巡航
T013,1815.0,109.20597131512474,23.007872436704584,368.4154968261719,巡航
T013,1820.0,109.20538531497341,23.0078574321462,368.4154968261719,巡航
T013,1825.0,109.2047993148221,23.007842427587814,368.4154968261719,巡航
T013,1830.0,109.20421331467077,23.00782742302943,368.4154968261719,巡航
T013,1835.0,109.20362731451945,23.007812418471044,368.4154968261719,巡航
T013,1840.0,109.20304131436812,23.00779741391266,368.4154968261719,巡航
T013,1845.0,109.2024553142168,23.007782409354274,368.4154968261719,巡航
T013,1850.0,109.20186931406548,23.007767404795885,368.4154968261719,巡航
T013,1855.0,109.20128331391416,23.0077524002375,368.4154968261719,巡航
T013,1860.0,109.20069731376283,23.007737395679115,368.4154968261719,巡航
T013,1865.0,109.20011131361152,23.00772239112073,368.4154968261719,巡航
T013,1870.0,109.1997836,23.007714,362.9059730822182,下降
T013,1875.0,109.1997836,23.007714,350.4059730822182,下降
T013,1880.0,109.1997836,23.007714,337.90597308221817,下降
T013,1885.0,109.1997836,23.007714,325.40597308221817,下降
T013,1890.0,109.1997836,23.007714,314.8,投送
T013,1895.0,109.1997836,23.007714,314.8,投送
T013,1900.0,109.1997836,23.007714,314.8,投送
T013,1905.0,109.1997836,23.007714,314.8,投送
T013,1910.0,109.1997836,23.007714,314.8,投送
T013,1915.0,109.1997836,23.007714,314.8,投送
T013,1920.0,109.1997836,23.007714,314.8,投送
T013,1925.0,109.1997836,23.007714,314.8,投送
T013,1930.0,109.1997836,23.007714,314.8,投送
T013,1935.0,109.1997836,23.007714,314.8,投送
T013,1940.0,109.1997836,23.007714,314.8,投送
T013,1945.0,109.1997836,23.007714,314.8,投送
T013,1950.0,109.1997836,23.007714,314.8,投送
T013,1955.0,109.1997836,23.007714,314.8,投送
T013,1960.0,109.1997836,23.007714,314.8,投送
T013,1965.0,109.1997836,23.007714,314.8,投送
T013,1970.0,109.1997836,23.007714,314.8,投送
T013,1975.0,109.1997836,23.007714,314.8,投送
T013,1980.0,109.1997836,23.007714,314.8,投送
T013,1985.0,109.1997836,23.007714,314.8,投送
T013,1990.0,109.1997836,23.007714,314.8,投送
T013,1995.0,109.1997836,23.007714,314.8,投送
T013,2000.0,109.1997836,23.007714,314.8,投送
T013,2005.0,109.1997836,23.007714,314.8,投送
T013,2010.0,109.1997836,23.007714,314.8,投送
T013,2015.0,109.1997836,23.007714,314.8,投送
T013,2020.0,109.1997836,23.007714,314.8,投送
T013,2025.0,109.1997836,23.007714,314.8,投送
T013,2030.0,109.1997836,23.007714,314.8,投送
T013,2035.0,109.1997836,23.007714,314.8,投送
T013,2040.0,109.1997836,23.007714,314.8,投送
T013,2045.0,109.1997836,23.007714,314.8,投送
T013,2050.0,109.1997836,23.007714,314.8,投送
T013,2055.0,109.1997836,23.007714,314.8,投送
T013,2060.0,109.1997836,23.007714,314.8,投送
T013,2065.0,109.1997836,23.007714,314.8,投送
T013,2070.0,109.1997836,23.007714,317.0728323013389,爬升
T013,2075.0,109.1997836,23.007714,332.0728323013388,爬升
T013,2080.0,109.1997836,23.007714,347.07283230133874,爬升
T013,2085.0,109.1997836,23.007714,362.0728323013387,爬升
T013,2090.0,109.20012181332658,23.007722659966372,368.4154968261719,巡航
T013,2095.0,109.20070781347789,23.007737664524758,368.4154968261719,巡航
T013,2100.0,109.20129381362922,23.007752669083143,368.4154968261719,巡航
T013,2105.0,109.20187981378054,23.00776767364153,368.4154968261719,巡航
T013,2110.0,109.20246581393187,23.007782678199916,368.4154968261719,巡航
T013,2115.0,109.20305181408318,23.0077976827583,368.4154968261719,巡航
T013,2120.0,109.20363781423451,23.007812687316687,368.4154968261719,巡航
T013,2125.0,109.20422381438583,23.00782769187507,368.4154968261719,巡航
T013,2130.0,109.20480981453716,23.007842696433457,368.4154968261719,巡航
T013,2135.0,109.20539581468847,23.007857700991842,368.4154968261719,巡航
T013,2140.0,109.2059818148398,23.007872705550227,368.4154968261719,巡航
T013,2145.0,109.20656781499112,23.007887710108612,368.4154968261719,巡航
T013,2150.0,109.20715381514243,23.007902714667,368.4154968261719,巡航
T013,2155.0,109.20773981529376,23.007917719225386,368.4154968261719,巡航
T013,2160.0,109.20832581544508,23.00793272378377,368.4154968261719,巡航
T013,2165.0,109.20891181559641,23.007947728342156,368.4154968261719,巡航
T013,2170.0,109.20949781574772,23.00796273290054,368.4154968261719,巡航
T013,2175.0,109.21008381589905,23.007977737458926,368.4154968261719,巡航
T013,2180.0,109.21066981605037,23.00799274201731,368.4154968261719,巡航
T013,2185.0,109.2112558162017,23.008007746575696,368.4154968261719,巡航
T013,2190.0,109.21184181635302,23.00802275113408,368.4154968261719,巡航
T013,2195.0,109.21242781650434,23.00803775569247,368.4154968261719,巡航
T013,2200.0,109.21301381665566,23.008052760250855,368.4154968261719,巡航
T013,2205.0,109.21359981680699,23.00806776480924,368.4154968261719,巡航
T013,2210.0,109.2141858169583,23.008082769367626,368.4154968261719,巡航
T013,2215.0,109.21477181710964,23.00809777392601,368.4154968261719,巡航
T013,2220.0,109.21535781726095,23.008112778484396,368.4154968261719,巡航
T013,2225.0,109.21594381741228,23.00812778304278,368.4154968261719,巡航
T013,2230.0,109.2165298175636,23.008142787601166,368.4154968261719,巡航
T013,2235.0,109.21711581771493,23.00815779215955,368.4154968261719,巡航
T013,2240.0,109.21770181786624,23.00817279671794,368.4154968261719,巡航
T013,2245.0,109.21828781801757,23.008187801276325,368.4154968261719,巡航
T013,2250.0,109.21887381816889,23.00820280583471,368.4154968261719,巡航
T013,2255.0,109.21945981832022,23.008217810393095,368.4154968261719,巡航
T013,2260.0,109.22004581847153,23.00823281495148,368.4154968261719,巡航
T013,2265.0,109.22063181862286,23.008247819509865,368.4154968261719,巡航
T013,2270.0,109.22121781877418,23.00826282406825,368.4154968261719,巡航
T013,2275.0,109.22180381892551,23.008277828626635,368.4154968261719,巡航
T013,2280.0,109.22238981907682,23.00829283318502,368.4154968261719,巡航
T013,2285.0,109.22297581922815,23.00830783774341,368.4154968261719,巡航
T013,2290.0,109.22356181937947,23.008322842301794,368.4154968261719,巡航
T013,2295.0,109.2241478195308,23.00833784686018,368.4154968261719,巡航
T013,2300.0,109.22473381968211,23.008352851418564,368.4154968261719,巡航
T013,2305.0,109.22531981983344,23.00836785597695,368.4154968261719,巡航
T013,2310.0,109.22590581998476,23.008382860535335,368.4154968261719,巡航
T013,2315.0,109.22649182013609,23.00839786509372,368.4154968261719,巡航
T013,2320.0,109.2270778202874,23.008412869652105,368.4154968261719,巡航
T013,2325.0,109.22766382043874,23.00842787421049,368.4154968261719,巡航
T013,2330.0,109.22824982059005,23.00844287876888,368.4154968261719,巡航
T013,2335.0,109.22883582074137,23.008457883327264,368.4154968261719,巡航
T013,2340.0,109.2294218208927,23.00847288788565,368.4154968261719,巡航
T013,2345.0,109.23000782104401,23.008487892444034,368.4154968261719,巡航
T013,2350.0,109.23059382119534,23.00850289700242,368.4154968261719,巡航
T013,2355.0,109.2308517,23.0085095,361.4163231501782,下降
T013,2360.0,109.2308517,23.0085095,348.9163231501782,下降
T013,2365.0,109.2308517,23.0085095,336.41632315017813,下降
T013,2370.0,109.2308517,23.0085095,323.91632315017813,下降
T013,2375.0,109.2308517,23.0085095,311.41632315017813,下降
T013,2380.0,109.2308517,23.0085095,298.91632315017813,下降
T013,2385.0,109.2308517,23.0085095,286.4163231501781,下降
T013,2390.0,109.2308517,23.0085095,273.9163231501781,下降
T013,2395.0,109.2308517,23.0085095,261.4163231501781,下降
T013,2400.0,109.2308517,23.0085095,248.91632315017804,下降
T013,2405.0,109.2308517,23.0085095,236.41632315017802,下降
T013,2410.0,109.2308517,23.0085095,223.91632315017802,下降
T013,2415.0,109.2308517,23.0085095,211.416323150178,下降
T013,2420.0,109.2308517,23.0085095,198.916323150178,下降
T013,2425.0,109.2308517,23.0085095,186.416323150178,下降
T013,2430.0,109.2308517,23.0085095,173.91632315017796,下降
T013,2435.0,109.2308517,23.0085095,161.41632315017796,下降
T013,2440.0,109.2308517,23.0085095,148.91632315017793,下降
T013,2445.0,109.2308517,23.0085095,136.4163231501779,下降
T014,2380.0,109.2308517,23.0085095,140.28540182703196,爬升
T014,2385.0,109.2308517,23.0085095,155.28540182703193,爬升
T014,2390.0,109.2308517,23.0085095,170.2854018270319,爬升
T014,2395.0,109.2308517,23.0085095,185.28540182703185,爬升
T014,2400.0,109.2308517,23.0085095,200.28540182703182,爬升
T014,2405.0,109.2308517,23.0085095,215.28540182703176,爬升
T014,2410.0,109.2308517,23.0085095,230.28540182703176,爬升
T014,2415.0,109.2308517,23.0085095,245.2854018270317,爬升
T014,2420.0,109.2308517,23.0085095,260.28540182703165,爬升
T014,2425.0,109.2308517,23.0085095,275.28540182703165,爬升
T014,2430.0,109.2308517,23.0085095,290.2854018270316,爬升
T014,2435.0,109.2308517,23.0085095,305.28540182703154,爬升
T014,2440.0,109.2308517,23.0085095,320.2854018270315,爬升
T014,2445.0,109.2308517,23.0085095,335.2854018270315,爬升
T014,2450.0,109.2308517,23.0085095,350.2854018270314,爬升
T014,2455.0,109.2308517,23.0085095,365.28540182703136,爬升
T014,2460.0,109.23038798225822,23.008497626487824,368.4154968261719,巡航
T014,2465.0,109.2298019821069,23.00848262192944,368.4154968261719,巡航
T014,2470.0,109.22921598195558,23.008467617371053,368.4154968261719,巡航
T014,2475.0,109.22862998180426,23.00845261281267,368.4154968261719,巡航
T014,2480.0,109.22804398165293,23.008437608254283,368.4154968261719,巡航
T014,2485.0,109.22745798150162,23.008422603695898,368.4154968261719,巡航
T014,2490.0,109.22687198135029,23.008407599137513,368.4154968261719,巡航
T014,2495.0,109.22628598119897,23.008392594579124,368.4154968261719,巡航
T014,2500.0,109.22569998104764,23.00837759002074,368.4154968261719,巡航
T014,2505.0,109.22511398089632,23.008362585462354,368.4154968261719,巡航
T014,2510.0,109.224527980745,23.00834758090397,368.4154968261719,巡航
T014,2515.0,109.22394198059368,23.008332576345584,368.4154968261719,巡航
T014,2520.0,109.22335598044235,23.0083175717872,368.4154968261719,巡航
T014,2525.0,109.22276998029103,23.008302567228814,368.4154968261719,巡航
T014,2530.0,109.2221839801397,23.00828756267043,368.4154968261719,巡航
T014,2535.0,109.22159797998839,23.008272558112044,368.4154968261719,巡航
T014,2540.0,109.22101197983706,23.008257553553655,368.4154968261719,巡航
T014,2545.0,109.22042597968574,23.00824254899527,368.4154968261719,巡航
T014,2550.0,109.21983997953441,23.008227544436885,368.4154968261719,巡航
T014,2555.0,109.2192539793831,23.0082125398785,368.4154968261719,巡航
T014,2560.0,109.21866797923177,23.008197535320114,368.4154968261719,巡航
T014,2565.0,109.21808197908045,23.00818253076173,368.4154968261719,巡航
T014,2570.0,109.21749597892912,23.008167526203344,368.4154968261719,巡航
T014,2575.0,109.2169099787778,23.00815252164496,368.4154968261719,巡航
T014,2580.0,109.21632397862648,23.008137517086574,368.4154968261719,巡航
T014,2585.0,109.21573797847516,23.008122512528185,368.4154968261719,巡航
T014,2590.0,109.21515197832383,23.0081075079698,368.4154968261719,巡航
T014,2595.0,109.21456597817252,23.008092503411415,368.4154968261719,巡航
T014,2600.0,109.21397997802119,23.00807749885303,368.4154968261719,巡航
T014,2605.0,109.21339397786987,23.008062494294645,368.4154968261719,巡航
T014,2610.0,109.21280797771854,23.00804748973626,368.4154968261719,巡航
T014,2615.0,109.21222197756722,23.008032485177875,368.4154968261719,巡航
T014,2620.0,109.21163597741591,23.00801748061949,368.4154968261719,巡航
T014,2625.0,109.21104997726458,23.008002476061105,368.4154968261719,巡航
T014,2630.0,109.21046397711326,23.007987471502716,368.4154968261719,巡航
T014,2635.0,109.20987797696193,23.00797246694433,368.4154968261719,巡航
T014,2640.0,109.20929197681062,23.007957462385946,368.4154968261719,巡航
T014,2645.0,109.20870597665929,23.00794245782756,368.4154968261719,巡航
T014,2650.0,109.20811997650797,23.007927453269176,368.4154968261719,巡航
T014,2655.0,109.20753397635664,23.00791244871079,368.4154968261719,巡航
T014,2660.0,109.20694797620533,23.007897444152405,368.4154968261719,巡航
T014,2665.0,109.206361976054,23.00788243959402,368.4154968261719,巡航
T014,2670.0,109.20577597590268,23.007867435035635,368.4154968261719,巡航
T014,2675.0,109.20518997575135,23.007852430477246,368.4154968261719,巡航
T014,2680.0,109.20460397560004,23.00783742591886,368.4154968261719,巡航
T014,2685.0,109.2040179754487,23.007822421360476,368.4154968261719,巡航
T014,2690.0,109.20343197529739,23.00780741680209,368.4154968261719,巡航
T014,2695.0,109.20284597514606,23.007792412243706,368.4154968261719,巡航
T014,2700.0,109.20225997499475,23.00777740768532,368.4154968261719,巡航
T014,2705.0,109.20167397484342,23.007762403126936,368.4154968261719,巡航
T014,2710.0,109.2010879746921,23.00774739856855,368.4154968261719,巡航
T014,2715.0,109.20050197454077,23.007732394010166,368.4154968261719,巡航
T014,2720.0,109.19991597438946,23.007717389451777,368.4154968261719,巡航
T014,2725.0,109.1997836,23.007714,358.7391818787677,下降
T014,2730.0,109.1997836,23.007714,346.2391818787678,下降
T014,2735.0,109.1997836,23.007714,333.7391818787679,下降
T014,2740.0,109.1997836,23.007714,321.239181878768,下降
T014,2745.0,109.1997836,23.007714,314.8,投送
T014,2750.0,109.1997836,23.007714,314.8,投送
T014,2755.0,109.1997836,23.007714,314.8,投送
T014,2760.0,109.1997836,23.007714,314.8,投送
T014,2765.0,109.1997836,23.007714,314.8,投送
T014,2770.0,109.1997836,23.007714,314.8,投送
T014,2775.0,109.1997836,23.007714,314.8,投送
T014,2780.0,109.1997836,23.007714,314.8,投送
T014,2785.0,109.1997836,23.007714,314.8,投送
T014,2790.0,109.1997836,23.007714,314.8,投送
T014,2795.0,109.1997836,23.007714,314.8,投送
T014,2800.0,109.1997836,23.007714,314.8,投送
T014,2805.0,109.1997836,23.007714,314.8,投送
T014,2810.0,109.1997836,23.007714,314.8,投送
T014,2815.0,109.1997836,23.007714,314.8,投送
T014,2820.0,109.1997836,23.007714,314.8,投送
T014,2825.0,109.1997836,23.007714,314.8,投送
T014,2830.0,109.1997836,23.007714,314.8,投送
T014,2835.0,109.1997836,23.007714,314.8,投送
T014,2840.0,109.1997836,23.007714,314.8,投送
T014,2845.0,109.1997836,23.007714,314.8,投送
T014,2850.0,109.1997836,23.007714,314.8,投送
T014,2855.0,109.1997836,23.007714,314.8,投送
T014,2860.0,109.1997836,23.007714,314.8,投送
T014,2865.0,109.1997836,23.007714,314.8,投送
T014,2870.0,109.1997836,23.007714,314.8,投送
T014,2875.0,109.1997836,23.007714,314.8,投送
T014,2880.0,109.1997836,23.007714,314.8,投送
T014,2885.0,109.1997836,23.007714,314.8,投送
T014,2890.0,109.1997836,23.007714,314.8,投送
T014,2895.0,109.1997836,23.007714,314.8,投送
T014,2900.0,109.1997836,23.007714,314.8,投送
T014,2905.0,109.1997836,23.007714,314.8,投送
T014,2910.0,109.1997836,23.007714,314.8,投送
T014,2915.0,109.1997836,23.007714,314.8,投送
T014,2920.0,109.1997836,23.007714,314.8,投送
T014,2925.0,109.1997836,23.007714,322.0729817454783,爬升
T014,2930.0,109.1997836,23.007714,337.0729817454782,爬升
T014,2935.0,109.1997836,23.007714,352.07298174547816,爬升
T014,2940.0,109.1997836,23.007714,367.07298174547805,爬升
T014,2945.0,109.20031715254864,23.007727661635325,368.4154968261719,巡航
T014,2950.0,109.20090315269995,23.00774266619371,368.4154968261719,巡航
T014,2955.0,109.20148915285128,23.007757670752095,368.4154968261719,巡航
T014,2960.0,109.2020751530026,23.00777267531048,368.4154968261719,巡航
T014,2965.0,109.20266115315393,23.007787679868866,368.4154968261719,巡航
T014,2970.0,109.20324715330524,23.00780268442725,368.4154968261719,巡航
T014,2975.0,109.20383315345657,23.00781768898564,368.4154968261719,巡航
T014,2980.0,109.20441915360789,23.007832693544024,368.4154968261719,巡航
T014,2985.0,109.20500515375922,23.00784769810241,368.4154968261719,巡航
T014,2990.0,109.20559115391053,23.007862702660795,368.4154968261719,巡航
T014,2995.0,109.20617715406186,23.00787770721918,368.4154968261719,巡航
T014,3000.0,109.20676315421318,23.007892711777565,368.4154968261719,巡航
T014,3005.0,109.2073491543645,23.00790771633595,368.4154968261719,巡航
T014,3010.0,109.20793515451582,23.007922720894335,368.4154968261719,巡航
T014,3015.0,109.20852115466714,23.00793772545272,368.4154968261719,巡航
T014,3020.0,109.20910715481847,23.00795273001111,368.4154968261719,巡航
T014,3025.0,109.20969315496978,23.007967734569494,368.4154968261719,巡航
T014,3030.0,109.21027915512111,23.00798273912788,368.4154968261719,巡航
